Category,Module_Name,File_Name,Role,File_Size_Bytes,Standardized_Path,Original_Source_Path
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_2500LPH_DN20,CUC CAM.ipt,Part,120320,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_2500LPH_DN20\CUC CAM.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\luu luong ke\REN 27 2500LH\CUC CAM.ipt
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_2500LPH_DN20,LAP LUU LUONG 2500.iam,Assembly,215040,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_2500LPH_DN20\LAP LUU LUONG 2500.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\luu luong ke\REN 27 2500LH\LAP LUU LUONG 2500.iam
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_2500LPH_DN20,LAP RACCO 27.iam,Assembly,176640,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_2500LPH_DN20\LAP RACCO 27.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\luu luong ke\REN 27 2500LH\LAP RACCO 27.iam
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_2500LPH_DN20,ONG TRONG.ipt,Part,139776,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_2500LPH_DN20\ONG TRONG.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Workgroups\NotInProject\ONG TRONG.ipt
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_2500LPH_DN20,ONG TRONG2.ipt,Part,165376,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_2500LPH_DN20\ONG TRONG2.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\luu luong ke\REN 27 2500LH\ONG TRONG2.ipt
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_2500LPH_DN20,Part16.ipt,Part,157696,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_2500LPH_DN20\Part16.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\luu luong ke\REN 27 2500LH\Part16.ipt
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_2500LPH_DN20,RACCO 1.ipt,Part,123392,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_2500LPH_DN20\RACCO 1.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Workgroups\NotInProject\RACCO 1.ipt
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_2500LPH_DN20,RACCO 2.ipt,Part,112640,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_2500LPH_DN20\RACCO 2.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Workgroups\NotInProject\RACCO 2.ipt
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_2500LPH_DN20,Short_Tube_Rotameter_2500LPH_DN20.iam,Main Assembly,215040,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_2500LPH_DN20\Short_Tube_Rotameter_2500LPH_DN20.iam,Origin Created in Module
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_2500LPH_DN20,THANH INOX 3MM.ipt,Part,77312,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_2500LPH_DN20\THANH INOX 3MM.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\luu luong ke\REN 27 2500LH\THANH INOX 3MM.ipt
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_6000LPH_DN25,CUC CAM.ipt,Part,104448,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_6000LPH_DN25\CUC CAM.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\luu luong ke\REN 34 6000LH\CUC CAM.ipt
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_6000LPH_DN25,LAP LUU LUONG 6000.iam,Assembly,356352,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_6000LPH_DN25\LAP LUU LUONG 6000.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\luu luong ke\REN 34 6000LH\LAP LUU LUONG 6000.iam
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_6000LPH_DN25,LAP RACCO.iam,Assembly,177664,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_6000LPH_DN25\LAP RACCO.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\luu luong ke\REN 34 6000LH\LAP RACCO.iam
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_6000LPH_DN25,ONG TRONG.ipt,Part,153600,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_6000LPH_DN25\ONG TRONG.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\luu luong ke\REN 34 6000LH\ONG TRONG.ipt
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_6000LPH_DN25,Part16.ipt,Part,157184,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_6000LPH_DN25\Part16.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\luu luong ke\REN 34 6000LH\Part16.ipt
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_6000LPH_DN25,RACCO 1.ipt,Part,123392,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_6000LPH_DN25\RACCO 1.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Workgroups\NotInProject\RACCO 1.ipt
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_6000LPH_DN25,RACCO 2.ipt,Part,112640,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_6000LPH_DN25\RACCO 2.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Workgroups\NotInProject\RACCO 2.ipt
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_6000LPH_DN25,Short_Tube_Rotameter_6000LPH_DN25.iam,Main Assembly,356352,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_6000LPH_DN25\Short_Tube_Rotameter_6000LPH_DN25.iam,Origin Created in Module
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_6000LPH_DN25,thanh inox.ipt,Part,77312,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_6000LPH_DN25\thanh inox.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\luu luong ke\REN 34 6000LH\THANH INOX.ipt
08_Instrumentation_and_Analyzers,Short_Tube_Rotameter_DN20_Female,Short_Tube_Rotameter_DN20_Female.ipt,Part,556544,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Short_Tube_Rotameter_DN20_Female\Short_Tube_Rotameter_DN20_Female.ipt,Origin Created in Module
08_Instrumentation_and_Analyzers,Soil_EC_Moisture_Sensor_RS485,Soil_EC_Moisture_Sensor_RS485.ipt,Part,481792,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Soil_EC_Moisture_Sensor_RS485\Soil_EC_Moisture_Sensor_RS485.ipt,Origin Created in Module
08_Instrumentation_and_Analyzers,Supmea_Online_Chlorine_Controller,Supmea_Online_Chlorine_Controller.ipt,Part,6184960,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Supmea_Online_Chlorine_Controller\Supmea_Online_Chlorine_Controller.ipt,Origin Created in Module
08_Instrumentation_and_Analyzers,Supmea_Residual_Chlorine_Flow_Cell,bo doc supmea.ipt,Part,6184960,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Supmea_Residual_Chlorine_Flow_Cell\bo doc supmea.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\DAI VIET\IOT\supmea\do clo du\bo doc supmea.ipt
08_Instrumentation_and_Analyzers,Supmea_Residual_Chlorine_Flow_Cell,cam bien clo du supmea.ipt,Part,532480,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Supmea_Residual_Chlorine_Flow_Cell\cam bien clo du supmea.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\DAI VIET\IOT\supmea\do clo du\cam bien clo du supmea.ipt
08_Instrumentation_and_Analyzers,Supmea_Residual_Chlorine_Flow_Cell,flowcell supmea.ipt,Part,668160,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Supmea_Residual_Chlorine_Flow_Cell\flowcell supmea.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\DAI VIET\IOT\supmea\do clo du\flowcell supmea.ipt
08_Instrumentation_and_Analyzers,Supmea_Residual_Chlorine_Flow_Cell,lap flowcell.iam,Assembly,508416,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Supmea_Residual_Chlorine_Flow_Cell\lap flowcell.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\DAI VIET\IOT\supmea\do clo du\lap flowcell.iam
08_Instrumentation_and_Analyzers,Supmea_Residual_Chlorine_Flow_Cell,Supmea_Residual_Chlorine_Flow_Cell.iam,Main Assembly,508416,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Supmea_Residual_Chlorine_Flow_Cell\Supmea_Residual_Chlorine_Flow_Cell.iam,Origin Created in Module
08_Instrumentation_and_Analyzers,Supmea_SUP1100_Digital_Process_Meter,Supmea_SUP1100_Digital_Process_Meter.ipt,Part,4131840,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Supmea_SUP1100_Digital_Process_Meter\Supmea_SUP1100_Digital_Process_Meter.ipt,Origin Created in Module
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,cb ap.ipt,Part,493568,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\cb ap.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\000 CNV\cb ap.ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,CB CHENH AP.ipt,Part,647680,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\CB CHENH AP.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\000 CNV\CB CHENH AP.ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,CO 13.ipt,Part,380928,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\CO 13.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\000 CNV\CO 13.ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,ISO 4161 - M6(1).ipt,Part,198656,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\ISO 4161 - M6(1).ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\ISO 4161 - M6(1).ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,ISO 4762 - M6 x 10ISO.ipt,Part,199680,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\ISO 4762 - M6 x 10ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\ISO 4762 - M6 x 10ISO.ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,ISO 4762 - M6 x 20ISO.ipt,Part,195072,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\ISO 4762 - M6 x 20ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\ISO 4762 - M6 x 20ISO.ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,ISO 7045 - M4 x 14 - 4.8 - H - ISO.ipt,Part,270848,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\ISO 7045 - M4 x 14 - 4.8 - H - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Libraries\Content Center Files\en-US\ISO 7045  H\ISO 7045 - M4 x 14 - 4.8 - H - ISO.ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,ISO 7045 - M4 x 16 - 4.8 - H - ISO.ipt,Part,269824,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\ISO 7045 - M4 x 16 - 4.8 - H - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Libraries\Content Center Files\en-US\ISO 7045  H\ISO 7045 - M4 x 16 - 4.8 - H - ISO.ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,ISO 7045 - M4 x 20 - 4.8 - H - ISO.ipt,Part,268288,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\ISO 7045 - M4 x 20 - 4.8 - H - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Libraries\Content Center Files\en-US\ISO 7045  H\ISO 7045 - M4 x 20 - 4.8 - H - ISO.ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,ISO 7089 - 12 - 140 HV(1).ipt,Part,106496,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\ISO 7089 - 12 - 140 HV(1).ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\XLNT toshiba\Libraries\Content Center Files\en-US\ISO 7089\ISO 7089 - 12 - 140 HV(1).ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,ISO 7089 - 16 - 140 HV(1).ipt,Part,106496,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\ISO 7089 - 16 - 140 HV(1).ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\XLNT toshiba\Libraries\Content Center Files\en-US\ISO 7089\ISO 7089 - 16 - 140 HV(1).ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,ISO 7089 - 2 - 140 HV(1).ipt,Part,108032,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\ISO 7089 - 2 - 140 HV(1).ipt,D:\Autodesk\Inventor 2025\Content Center Files\en-US\ISO 7089\ISO 7089 - 2 - 140 HV(1).ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,ISO 7089 - 6 - 140 HV(1).ipt,Part,108544,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\ISO 7089 - 6 - 140 HV(1).ipt,D:\Autodesk\Inventor 2025\Content Center Files\en-US\ISO 7089\ISO 7089 - 6 - 140 HV(1).ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,ISO 7089 - 8 - 140 HV(1).ipt,Part,108544,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\ISO 7089 - 8 - 140 HV(1).ipt,D:\Autodesk\Inventor 2025\Content Center Files\en-US\ISO 7089\ISO 7089 - 8 - 140 HV(1).ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,lap cum cb ap.iam,Assembly,740864,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\lap cum cb ap.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\000 CNV\lap cum cb ap.iam
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,noi 13-6.ipt,Part,354304,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\noi 13-6.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\000 CNV\noi 13-6.ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,noi 13-6_MIR.ipt,Part,177152,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\noi 13-6_MIR.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\000 CNV\noi 13-6_MIR.ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,pat cb.ipt,Part,177152,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\pat cb.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\000 CNV\pat cb.ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,Tank_Pressure_Monitoring_Station_Unit.iam,Main Assembly,740864,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\Tank_Pressure_Monitoring_Station_Unit.iam,Origin Created in Module
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,TE 13.ipt,Part,396800,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\TE 13.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\000 CNV\TE 13.ipt
08_Instrumentation_and_Analyzers,Tank_Pressure_Monitoring_Station_Unit,vach tu.ipt,Part,148480,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Tank_Pressure_Monitoring_Station_Unit\vach tu.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\000 CNV\vach tu.ipt
08_Instrumentation_and_Analyzers,Threaded_Pressure_Gauge_D100_Bottom,Threaded_Pressure_Gauge_D100_Bottom.ipt,Part,1563648,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Threaded_Pressure_Gauge_D100_Bottom\Threaded_Pressure_Gauge_D100_Bottom.ipt,Origin Created in Module
08_Instrumentation_and_Analyzers,Threaded_Pressure_Gauge_D60_Bottom,Threaded_Pressure_Gauge_D60_Bottom.ipt,Part,502272,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Threaded_Pressure_Gauge_D60_Bottom\Threaded_Pressure_Gauge_D60_Bottom.ipt,Origin Created in Module
08_Instrumentation_and_Analyzers,Threaded_Pressure_Gauge_SUS304,Threaded_Pressure_Gauge_SUS304.ipt,Part,340992,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\Threaded_Pressure_Gauge_SUS304\Threaded_Pressure_Gauge_SUS304.ipt,Origin Created in Module
08_Instrumentation_and_Analyzers,UPVC_Inlet_Pressure_Sensor_Assembly,ASTM D 2466 90 Deg Elbow Socket-Type - Schedule 40 3_4.ipt,Part,233984,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\UPVC_Inlet_Pressure_Sensor_Assembly\ASTM D 2466 90 Deg Elbow Socket-Type - Schedule 40 3_4.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Libraries\Content Center Files\en-US\ASTM D 2466 90\ASTM D 2466 90 Deg Elbow Socket-Type - Schedule 40 3_4.ipt
08_Instrumentation_and_Analyzers,UPVC_Inlet_Pressure_Sensor_Assembly,CA RA 21-13.ipt,Part,194048,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\UPVC_Inlet_Pressure_Sensor_Assembly\CA RA 21-13.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\CA RA 21-13.ipt
08_Instrumentation_and_Analyzers,UPVC_Inlet_Pressure_Sensor_Assembly,CA RA 21-16.ipt,Part,312832,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\UPVC_Inlet_Pressure_Sensor_Assembly\CA RA 21-16.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\phu kien inox\CA RA 21-16.ipt
08_Instrumentation_and_Analyzers,UPVC_Inlet_Pressure_Sensor_Assembly,cong tac ap.ipt,Part,531968,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\UPVC_Inlet_Pressure_Sensor_Assembly\cong tac ap.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\cong tac ap.ipt
08_Instrumentation_and_Analyzers,UPVC_Inlet_Pressure_Sensor_Assembly,cong tac dien tu.ipt,Part,167936,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\UPVC_Inlet_Pressure_Sensor_Assembly\cong tac dien tu.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\cam bien\cong tac dien tu.ipt
08_Instrumentation_and_Analyzers,UPVC_Inlet_Pressure_Sensor_Assembly,dai khoi thuy 90-21.ipt,Part,322560,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\UPVC_Inlet_Pressure_Sensor_Assembly\dai khoi thuy 90-21.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\dai khoi thuy 90-21.ipt
08_Instrumentation_and_Analyzers,UPVC_Inlet_Pressure_Sensor_Assembly,DIN 6926 - M8 x 1.ipt,Part,214528,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\UPVC_Inlet_Pressure_Sensor_Assembly\DIN 6926 - M8 x 1.ipt,D:\TAN -DU AN\RO 8M3 BD\INVENTOR\Workgroups\NotInProject\DIN 6926 - M8 x 1.ipt
08_Instrumentation_and_Analyzers,UPVC_Inlet_Pressure_Sensor_Assembly,dong ho ap.ipt,Part,387584,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\UPVC_Inlet_Pressure_Sensor_Assembly\dong ho ap.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\dong ho ap.ipt
08_Instrumentation_and_Analyzers,UPVC_Inlet_Pressure_Sensor_Assembly,ISO 8676 - M8 x 1 x 25 - ISO.ipt,Part,192512,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\UPVC_Inlet_Pressure_Sensor_Assembly\ISO 8676 - M8 x 1 x 25 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\LOC TONG LAP RAP\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M8 x 1 x 25 - ISO.ipt
08_Instrumentation_and_Analyzers,UPVC_Inlet_Pressure_Sensor_Assembly,lap bo cam bien dau vao-pvc.iam,Assembly,338432,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\UPVC_Inlet_Pressure_Sensor_Assembly\lap bo cam bien dau vao-pvc.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\cam bien ap suat\lap bo cam bien dau vao-pvc.iam
08_Instrumentation_and_Analyzers,UPVC_Inlet_Pressure_Sensor_Assembly,lap cam bien ap - truoc bom ap.iam,Assembly,301568,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\UPVC_Inlet_Pressure_Sensor_Assembly\lap cam bien ap - truoc bom ap.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\cam bien ap suat\lap cam bien ap - truoc bom ap.iam
08_Instrumentation_and_Analyzers,UPVC_Inlet_Pressure_Sensor_Assembly,lap cam bien ap - truoc bom ap.Route01.ipt,Part,91136,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\UPVC_Inlet_Pressure_Sensor_Assembly\lap cam bien ap - truoc bom ap.Route01.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\cam bien ap suat\lap cam bien ap - truoc bom ap\AIP\Tube and Pipe\Run02\lap cam bien ap - truoc bom ap.Route01.ipt
08_Instrumentation_and_Analyzers,UPVC_Inlet_Pressure_Sensor_Assembly,lap cam bien ap - truoc bom ap.Run01.iam,Assembly,67584,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\UPVC_Inlet_Pressure_Sensor_Assembly\lap cam bien ap - truoc bom ap.Run01.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\cam bien ap suat\lap cam bien ap - truoc bom ap\AIP\Tube and Pipe\Run01\lap cam bien ap - truoc bom ap.Run01.iam
08_Instrumentation_and_Analyzers,UPVC_Inlet_Pressure_Sensor_Assembly,lap cam bien ap - truoc bom ap.Run02.iam,Assembly,166400,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\08_Instrumentation_and_Analyzers\UPVC_Inlet_Pressure_Sensor_Assembly\lap cam bien ap - truoc bom ap.Run02.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\cam bien ap suat\lap cam bien ap - truoc bom ap\AIP\Tube and Pipe\Run02\lap cam bien ap - truoc bom ap.Run02.iam
